"user.id","age"
6346,24.5335841337673
7608,19.6346312944758
17569,18.5030251285241
10143,23.8662105610437
11900,25.853125644746
14613,17.5935511951059
9365,24.0919168395178
7954,22.5086054394781
16878,22.8726294456609
10183,25.0856089495883
1842,20.6729440206831
5618,19.5091692475739
7546,25.6584061079519
2636,23.2670950206854
18323,21.5557960783434
7750,18.8654929126472
14245,24.7148853955664
6311,24.2543405958632
10314,17.7113752207026
11066,25.08686157648
3862,24.6306516623326
13587,19.5077647833394
8994,23.1220959562035
10117,24.930073455415
14284,24.1673232602491
13063,22.5102580604136
1181,23.5622098953187
15973,23.7434508843154
11561,19.3304004052387
1649,19.6398807392696
1597,18.2462534540922
6623,25.2256799439051
12952,22.4445103486069
6812,25.4510184168547
6413,24.5380080286807
17526,23.4592751679174
13029,19.8716635809669
5848,19.3023024038389
9337,23.9480516216852
10834,18.2825611200543
18690,21.9774093087422
10473,23.5601958300451
3321,23.1122508333672
6347,23.6011470276773
13993,24.0230653981261
13520,22.4882258927287
16976,24.2272881828793
5278,23.4116914691406
465,23.870153694213
9513,22.3398439259863
17053,16.7392777150656
1142,23.7010759647797
11817,25.7871106585948
8965,22.5544934582938
14477,23.1698072826272
14459,23.3838193592902
16788,18.1741869082536
18512,24.3146413074337
17913,25.414560370727
7833,24.2265275164806
271,19.0678261637954
11330,21.8947499583134
1662,18.4823126983277
7504,19.6860247092154
14906,19.7429368149747
9886,26.157558924429
9366,23.3886147470104
14385,26.7041927205609
4496,17.9659052203684
13796,18.8731357606091
13226,23.5911955858782
4390,19.1275734331794
8903,23.4967822947918
12464,24.1900518791264
13738,18.2223572504878
8973,19.9145611867329
19219,24.1249603581485
12412,18.0760832688702
5831,24.5271477520871
4820,19.9922289891268
18582,23.1858679669492
16607,18.0599087724448
16456,24.6499456547915
4758,25.2077139927472
2626,23.7050132479562
14640,22.18074710623
7870,23.2880375458343
1299,24.2597670075771
18227,23.713636046336
3725,22.9863916354525
3805,22.0010932420286
6704,23.9846549508263
3219,19.920245768913
3869,23.8987253723577
9311,25.3147731858115
13339,24.2044325047631
12372,20.9084404180504
10244,24.4306911292732
1983,24.7030107196745
14677,23.0467122306554
11122,18.9389129862043
3948,24.3892009724409
18621,21.5128849952159
11294,22.5756824639718
15413,18.1621062211654
11678,24.9077465848954
9527,23.6341237404145
9777,25.4825124398206
1298,25.0402120641383
11751,19.8930944122876
1237,18.1661318643007
8404,18.2265823412889
19251,22.2935185893755
10864,24.3567928949474
4377,24.0707928366716
15418,24.796875317711
17851,24.6315698030447
1746,23.6659497363067
10453,25.1835483510937
8964,18.5750632665013
3053,21.7507003740086
6336,22.4279851142397
7753,23.6960052894578
14890,21.9896017868038
14808,23.4531603341737
7241,21.4241962187722
17903,23.8853356216811
18239,23.7365077560965
18864,24.4080600210398
409,19.6205353338283
14499,19.4335464596052
14595,17.8147041693165
424,19.6363686944328
8956,18.9627363606715
2883,24.2898782872886
18361,20.0563198049473
609,19.2296458679117
9,24.248263363294
18204,22.81015352566
16786,22.3049099227399
15907,23.8010721816726
19087,23.0283467918887
10791,18.574398851687
5543,18.2047759156889
17865,21.6560177410919
18721,23.6017812716695
14830,24.0643452528396
4704,21.8615527125371
31,22.1018036165911
4812,20.9447080811331
5610,18.4530438581224
5435,17.9422182578314
6137,23.5233691054983
1123,17.8370186546731
11064,19.3833592516728
8766,24.4494383843342
16323,19.3109221019273
8914,23.2470027724402
17804,18.5600282711765
8860,24.8179619510985
15783,24.1516896683757
3390,21.675541930318
6658,22.1449130524634
10350,20.0773363519028
795,24.6817666423692
1933,18.638756494692
15085,24.5440287400047
11780,24.6137075417357
7959,23.9500173068246
17218,22.8323100416437
2178,22.5341680251207
6748,19.6954080698208
12266,18.822525721008
2562,23.4147217615967
3284,21.8469505567
6992,22.4655345280668
17793,18.1324762010489
13333,25.3116565004637
6156,24.7239523409796
6895,22.0950679082909
15849,18.8188337188252
4039,23.3654059782459
2521,25.2933286572637
7188,25.2280557186117
7090,17.2864220448883
4470,23.4499828702277
2293,23.4715608727619
10570,21.2088119643879
16180,24.2727547085805
4851,18.2658889565386
11304,22.4968981327389
1489,24.4827859047288
2487,24.9700076399582
15541,23.1874014046905
12020,19.0709661386746
16502,24.0487488124086
7449,24.2738394976903
9617,24.9080176728972
14220,20.4191861210172
1785,23.9268398392252
16209,25.0472374275995
12801,23.1339858714265
11300,24.4202588402433
764,19.636573219555
710,22.6563922190338
16964,24.4885314659024
12788,21.7609455270176
15597,24.2711659564355
1066,24.7219522891666
13309,22.7827005835797
17275,25.2288441822698
1068,24.0254369756759
19037,18.9487665960721
18346,19.8890914222401
3600,22.8518109415793
15730,24.6264248144304
7260,21.3575905487219
3368,18.9212150048986
6369,26.0497936021684
16710,18.1403160181024
3644,21.3786030357821
15821,24.0782881288952
6265,23.6257618836131
16409,19.038334841907
16771,23.4837322517727
15608,22.4706783343007
13135,24.0551967316771
17169,19.6258432341687
11347,23.2499659005976
18413,22.0728963411927
402,18.8926486050578
8616,23.7111356361895
13045,23.1273433818301
5579,19.980225011924
9637,19.7699528391098
6071,23.7930858043618
12316,23.8213733078619
8069,17.4662579158399
12198,21.7556903164172
17867,22.264777700488
16166,21.7851590658226
16673,21.7856581841962
10487,24.9075076893719
12112,22.5486560063752
16941,23.1185720543676
19320,19.0525737929516
11648,22.525703912085
13989,17.846948790224
12347,18.8632417984667
15442,23.7902338195777
11904,23.8051023949278
14351,24.4460087821085
9803,24.9583550854681
4575,25.8126542667246
14219,18.6876442225635
5684,22.834667511062
10782,17.5757477329616
19221,23.7961850552052
2508,20.0032063701206
11820,19.1099584349354
666,23.0819394999351
18977,24.8011965503025
1109,23.5835434718978
16865,18.7739849466811
7327,19.374794358127
5787,22.5109697128816
17090,22.2482132383575
10722,22.0254794134663
2196,24.2187180420563
8045,17.1080085628131
16763,20.2626909119948
1549,23.0652101403508
7370,25.0511092127408
4453,16.9654452460234
5252,23.7921507359346
466,24.7667787735561
16969,18.5730360617448
13561,24.7542556210715
14831,24.8919256301378
2083,23.0872906754791
11922,19.16270534924
3964,24.0147351136351
1330,19.1561256259572
18245,24.2381216258169
16418,24.0251616979573
4286,25.6252423228132
10746,24.7010352431422
12868,21.0542996277086
8970,23.9938229827277
14293,22.906551725709
16127,24.9644168694756
11971,18.4751165265137
13138,23.472499756999
9716,25.3042007891864
10797,17.696048225828
3883,22.0840946997911
11412,17.4821194484261
18572,15.6932744483374
3736,25.308115992394
824,24.4781427194435
14745,21.8474473500058
15335,23.0620715289238
3006,25.7941233422815
1060,23.9545068736119
15325,19.5080670145974
15009,19.5377549012678
13163,17.7559544071118
9447,23.4786005255325
8192,19.9797144810996
11228,18.8386337322261
8985,23.112402799763
5808,24.7131722394924
8644,22.5061162150167
6743,26.2673117756495
2704,18.9304013655746
1723,20.2782543974693
15373,20.3196166835713
12514,25.1823006298655
5921,22.3634614410327
11745,18.3488180988157
13527,24.1753000216745
1233,18.1645587434434
15765,17.8743499126723
9081,24.1918041098034
10138,18.2099255973335
6329,23.8978839560575
11164,24.5102516131011
770,24.4676764860752
8027,23.0753397405823
15062,21.5441117278447
147,25.2574566731641
6920,23.2853965503062
18108,25.7105498100351
7287,22.8450177928249
8823,22.5464264944983
13726,24.280396053988
2568,22.6691356789982
17971,18.508269844435
6139,19.2572358960095
13303,24.0290101696092
334,15.5070017655942
13324,22.7854566427903
7996,19.0304529474503
16738,19.2160627885766
4228,25.3502619622452
13336,23.9725499256548
10051,22.1315400725166
15992,24.0340673127974
5480,25.6186274756867
12870,22.9505260111709
13300,25.2753387394697
14109,23.3876780205859
12059,24.6189476410745
18404,23.7865118050594
8093,22.6395682425833
17089,24.7329634790917
13356,17.570662816312
19152,22.8885662081277
15376,16.6854171586091
12658,23.1780437311466
14999,21.6084333237892
6164,23.7634984837768
15825,21.9036127238529
53,19.3949238638967
2088,23.1572336997075
16469,24.1792627096567
8034,25.1520257701543
19148,24.794630313358
10877,18.3872099796319
10676,21.776088720012
10200,24.1089369246144
15956,23.7905927718837
15251,24.1813034261565
8548,21.9578921030294
16686,18.0843503052361
779,22.3842896115826
5627,22.9374000967148
5374,18.440247299475
7332,24.0698158935831
7277,24.0395909494086
12290,24.8401478007528
3677,21.7409992459379
8269,23.3017391240776
18169,24.9215732174903
18161,16.806353312296
11393,23.9172556143248
11016,23.4139178893282
8996,23.9016265980994
12277,24.2591394003073
16557,24.4740878990058
5141,19.2169072441732
1895,25.3873933448406
13618,19.6988314404934
6453,24.1352468299664
6378,23.0351405610919
6640,25.450654926683
11181,25.6620295809315
15449,24.6960783456476
5865,24.1924564357026
8130,25.553935147516
3188,24.9188301904361
17739,18.8802314265605
3832,24.9846506295805
15629,19.2390994143524
14781,24.7766637030404
1683,25.4731882785727
14307,23.7087699186291
5710,24.1256249584056
19197,23.1995269154381
13505,26.346224786833
6241,24.1975299971851
17647,24.8405061863937
12044,16.7191215493338
7721,23.8385752761667
4860,19.7069701866578
1048,25.1632555606881
13151,24.8351620100622
18624,24.3169647616237
15753,19.4162082048095
513,24.2493842676687
4669,22.4154419332881
18396,23.6977010034915
4696,23.2693880934125
6560,23.2883296951485
13461,22.1029771370781
4746,17.7725119735303
15108,23.2430086519902
123,24.5330540018848
12672,18.639385755283
11232,25.6975140325239
12619,24.3189651249457
17790,19.0486849753264
2738,24.5447532320883
4549,23.2205352206698
9297,19.1457010538616
19109,19.0851012571895
5408,22.7694981288407
16421,24.6316425926747
3332,23.1176111302057
18580,25.0638750393406
3950,18.9657104884756
19085,22.1327434362707
16853,27.9782680901805
140,23.3937741504123
8593,18.4067666078055
1078,18.5843423502337
17535,18.2208309513941
9869,23.9936117298833
18606,22.1695201932861
15811,23.8984998241773
2123,21.2709199190789
6446,17.7578524727359
17544,23.6332926417575
9484,23.5474781374865
3267,24.2764496702613
8203,22.398983844157
6649,18.4383724882897
9504,24.8440497503644
15090,22.7231594074807
17899,17.906748410731
11257,25.1231355841904
14035,25.0144652094449
12786,24.2510800530741
10576,17.9199561857503
12036,22.6627534034725
16598,23.4695292015983
10194,18.621854441759
9062,23.5146003051953
12817,24.687121273883
4372,20.4507747459878
18625,17.6446639394656
7110,24.7717442403502
13901,23.3626496015327
15897,21.6389724269934
16286,23.1353938112747
12104,16.0911154881745
2620,22.973363515218
3437,24.5894676180023
7702,21.1762342614233
14420,25.2758327516413
1556,23.2015387827149
3984,24.9255569424039
3361,25.850665617913
15110,23.9843392561069
4054,23.9175484035019
5904,25.5921761124184
10455,25.3264546577148
12982,23.1864853710743
15812,19.4241348649669
9329,15.4094080853047
7974,24.3990711363757
13064,21.1176586127424
11552,22.7498143340098
5113,19.2635829112434
15929,24.8651121703705
9990,24.4649726923448
8195,23.1047600394723
13568,25.5540872375664
12712,24.0435478873574
16722,25.247036714553
18448,24.8528087458903
17940,22.8080479201964
2363,18.6002793267781
13473,17.9004474798236
11479,18.5374881233297
7341,23.6988997845858
10537,24.763380220845
16439,23.5778638015609
6310,18.9448603105306
8262,22.9279099323169
13607,25.6255307533143
3151,18.1546859019871
18441,21.8527931279757
503,24.4720499431076
11844,22.0582457475347
3956,23.2626170228142
14325,24.3345870368111
18498,24.3406100057536
2526,23.4032566640827
624,16.904294387966
9048,19.436798755318
13898,23.2579383917673
6158,24.8456411765375
13547,24.6763178752103
12808,19.386817206284
13409,17.4083882240399
6408,22.4313193209624
5617,23.3227608130408
5410,23.2035147671781
18343,24.1373242781699
15874,22.4903425757814
17861,23.1240273766489
6131,22.7689099193415
17358,24.5231042713338
17540,23.7526787549528
4890,18.5121204417382
4433,22.9487714594944
16102,22.2969351839287
9766,21.4865802503695
312,25.2309966758785
17319,24.6065962742908
617,25.7980669230719
3532,25.2841101270627
969,24.0467572799549
8314,22.5169268647675
10672,26.5202453974458
1883,18.662272677826
15557,17.3269590228172
2113,22.8378439444798
7838,21.5460878419279
5150,24.4365816902575
1643,23.8303101056566
7678,24.3794267399193
1844,21.3950795529535
18100,19.2008911774936
19153,19.2492494273438
11736,18.1767724075805
1408,18.4519524311348
11535,24.3185795074615
9822,19.1353944253082
12690,18.5218413507434
6611,23.6626386728973
6821,22.2905048962682
4905,22.3871703283113
4323,23.1654055917056
11657,18.3728341612543
9981,22.7510127740217
8218,24.1948570785085
8012,17.9462064606251
11292,25.1406473622518
11118,22.432033474397
5157,25.1254182282773
7821,23.367611734667
2018,23.3486414815391
17083,24.6310636288372
19227,24.7785955236319
9263,17.4326525482733
11886,17.8603878085184
14413,23.0553706781786
17720,25.5243257945537
15249,18.1207092027612
5112,26.1089209611223
10686,26.0578382507241
5208,19.4274668806155
3511,19.5029932352003
14288,18.2435672416831
8876,18.9306911219072
17015,23.9034153563008
1538,23.5676705599413
17092,23.1926593058277
11919,22.3648897843699
1429,23.463584838672
5772,24.0186823363048
11400,24.4521081418974
13870,24.453102923366
14877,18.9635526856705
15828,22.5051809428895
18555,22.8570988024031
9390,26.5272955996215
33,20.0081320487698
18468,23.3748790494124
11210,22.0120262762199
15411,22.093817961989
9601,17.9746505011774
12766,24.0938471341472
17852,25.9771424140419
3991,24.8372451308347
7073,20.9890852912363
11324,21.6847470946355
13109,18.0804564976124
6650,16.8826504175186
8256,21.6799817564895
17775,25.1625613607847
16443,25.0868289921425
17530,19.1366790788786
9714,22.8671492034061
5443,22.9678330790544
14215,24.4490715264734
12956,25.4028453185391
18623,23.1691572155699
6443,21.6561675370845
12511,23.8072798715473
8182,27.0095331079736
17439,23.2703132888213
14859,24.9351014830292
8171,18.8283685545573
7780,22.2874240031295
7331,24.9905643820905
19068,18.1950234024233
3096,23.9989419230999
4668,25.1232086452965
18212,19.5381413586675
12517,17.7141499616348
13921,25.1207590047259
8225,23.2364273029153
5164,22.715593803837
19244,24.3853366743912
9998,18.8756056977027
8118,24.3728885397638
8351,24.9405874962662
7863,25.637096809866
11182,22.0516207828885
14359,22.8566702221333
9016,18.1427336706547
9118,18.8205599970677
8857,20.6357829921279
17579,24.5450370220364
14020,19.7008278938455
16791,17.8025232490001
6395,18.3361797687427
3977,22.9344871843677
6979,23.5139345687002
6419,24.1575568295193
3374,24.9242596252584
3303,23.8925678772728
13467,23.9302394657677
18499,17.7075157477588
14308,23.2947835529466
11975,24.7491286710846
18773,22.5229324407735
9520,24.0834508828631
15975,19.3471714570586
15513,24.4319434706341
13819,26.6124911902851
17298,23.4870696083
3147,23.7923644106818
16211,26.4041721456229
13761,21.8021922822213
9220,24.3878772871409
16317,24.6372374185958
3373,19.6359963867568
5143,24.2640782848248
1338,24.529876254368
18181,26.5115695988972
6911,23.2567987631824
2480,22.9401403966423
18050,24.0336440225544
7936,25.2718256963931
5712,24.3405848223818
13755,24.9468318150452
6950,24.9050112722244
15564,22.3473776722459
1258,18.2642427836055
2441,19.3719881131062
12643,18.4355421273465
14692,19.2970177544631
10384,24.412404855783
5647,24.6701557303079
2900,24.6458654980336
11455,22.7834020039973
17929,22.2300571323797
14045,22.6841909803962
8742,19.1799581452717
12203,23.8799462456698
13490,23.2890373322294
12043,18.741725795687
13039,23.9134915661937
10560,23.3901065627019
1876,22.9498089196202
11093,20.2667446117877
6102,25.1906107731297
15532,24.0513131869414
8006,22.9639686731245
12743,23.8569956427074
10956,23.2896954455188
7901,20.3477610103007
11069,24.4583125740393
13733,23.6488717185952
17406,18.742364753604
1783,22.955941079972
12323,20.9123930727325
15403,18.7052132801188
12526,20.1005799054928
12356,23.1079997859211
18092,18.9074430331797
17297,23.0477804085754
11050,18.2070515049568
18326,17.7148630526071
2788,23.5814922405933
15275,23.7748573956667
8051,23.2383853043821
18280,24.385321626607
18288,17.2145003825474
5102,24.8700599070517
4338,24.7671313646282
10003,24.5357969154846
589,18.3870797275946
2795,24.4703229845949
14866,24.5636912143349
6975,23.5846716409766
13030,23.0969264738458
7898,21.5888170448977
15446,18.0634398254712
3756,23.6240414472355
9068,18.4401248485109
3699,22.8671883824809
14268,23.2142029233674
16521,22.7912656899843
8527,21.7539276490168
834,22.3689216600609
12950,22.6050015942654
18963,24.7407612574859
8706,26.8629776909314
10386,24.7045092432726
10952,23.3018161194586
3106,20.6063690776006
15986,24.3134602310896
1652,18.2239395748643
413,17.4063135421245
18930,19.6725295989393
17231,19.3278752189784
1587,22.8630257370641
2067,22.0526286253404
6805,25.2510947989031
11326,23.8153685386405
673,22.8896962923466
7591,19.2519305468295
1750,20.9241224966861
9368,22.8024786864746
13419,23.7593217433498
9695,26.723865389724
10871,24.7169836600866
9208,19.7462814053487
9580,24.2993589333365
6197,23.2137422620498
16277,22.3175421514071
16748,23.6070260654256
1422,25.1716958496791
3346,23.6711995122909
11771,16.6737511169556
8357,21.7117370781611
11841,23.3287243499681
5054,24.5181618333228
4420,18.6629855319266
18885,22.2788384420231
11589,22.73759747724
3470,25.6650257240087
3319,18.7884347605123
9609,18.0461354029367
14148,22.7143277093206
5484,17.9482400504918
6143,24.8880345107003
2038,21.1755505603534
11443,20.2195529229888
5314,23.4006748221178
2512,25.0363926293865
5516,19.5154647025226
11208,24.5991485028577
1406,25.4377591330857
12720,25.1598189782784
5965,24.8323339289433
14758,18.5527842839535
1319,22.8857100002758
13691,18.8479812588231
18039,25.1715406106529
12095,24.6533935038762
3063,19.0456250274868
17361,24.2916018560233
17759,22.6881087780968
13117,18.3872785855055
8830,22.7499225565179
8048,23.9462146013144
14718,23.433568452182
16519,17.9034896461596
11381,18.3201626631025
10331,17.8120837873831
8519,18.8329844937091
15122,19.1202278266759
3923,22.4541196288756
17007,24.7144863414819
11441,22.9235752315971
6899,19.024542314842
4258,23.4977749274526
5177,24.6366406847316
722,24.7358114635583
15628,24.6613843897032
7639,18.2478714835485
10153,24.4062790526732
7745,25.2310534868414
7428,18.4248489497458
14028,22.649199461836
3609,23.6482371665835
1689,22.8385328935083
5596,18.7406825943529
14771,23.4233752941243
16146,17.6138676416769
2829,24.9935259558132
18163,23.6567724270506
6947,18.333177141443
10397,22.6657900469479
3799,24.1068715559417
4013,25.8448005534292
2769,24.247809741091
8035,17.5510555591134
14319,19.7831087452383
5270,22.6209487134484
17877,23.2517353260705
11911,17.375061320061
3177,28.2149745391574
6121,21.1008767342488
12235,23.364821972865
9793,22.8797623181159
8938,18.9742538648084
10580,23.2547245645301
3614,21.6597788402441
5021,22.9419585809029
4566,17.8939650173107
38,25.6732454756752
11256,22.5554558682576
18592,22.633719768721
10273,25.5979245517347
10519,22.9080958270874
2485,23.1682650162798
15174,23.396593511967
3441,23.5699815114451
7470,23.6897028435086
1739,16.8357248949681
15059,18.2799883497469
5951,23.6697735906715
6823,24.2515350165177
15720,26.4051559273231
6542,22.4492052598454
19261,26.4336194746647
6710,17.339751039562
1742,23.5210650129929
15754,25.7157834449045
9547,24.357258030259
13840,16.3224887390036
1386,24.4887164200789
6869,19.7019071384902
9723,24.7970214460023
15759,27.9533936841298
12238,21.4501705457444
16327,22.7660636337036
3520,23.6769205826206
16506,22.665777260641
18258,21.7683006651055
13404,24.1623074352685
2685,23.2813502767247
18453,16.9163068078656
18440,23.2769065414379
16345,18.4355898744201
16963,19.5341706888226
14094,18.2078083529881
6528,23.61007613107
4929,24.1733017121259
7771,24.8880741018733
17436,18.2980610907264
10451,25.5120984857295
2310,24.7393027676392
3118,18.0535602115075
13055,24.133459796063
305,23.5293170172641
2767,25.7326536887687
7931,19.1247192833968
4897,23.9865598093665
8429,17.7020059476278
10967,23.0898576882794
3045,23.9019686725585
13396,22.7546249871532
529,22.0891917232419
7602,19.3763667937059
18482,18.6388067393113
11671,24.8010038790952
13519,22.0578012149668
8386,21.7938950606868
14674,19.7950794002488
1217,23.2320951913858
13119,19.3477557950426
18014,25.398787948661
9064,27.8927134403039
2988,21.8316081978793
3499,24.1521024451159
11061,25.0103834287997
4301,19.2744859995638
7320,24.1726684052599
72,24.0650164955631
2025,22.7153324269642
9620,18.1973396840467
18208,25.2408643773226
12187,25.3142753020654
8738,26.2195176962585
17603,18.0468560577102
8255,24.3137373299414
7194,19.0822752140975
15409,24.1739378053999
221,24.9280643146785
10348,24.0079350061185
2274,23.1997747123263
517,19.2424655850646
2261,23.5932808736582
11835,21.6510787778608
9207,20.0861546544723
14996,24.5370814972486
5835,24.7244763255679
17101,20.2700487994495
14749,20.4135818665871
19058,23.4716188493537
1774,24.8196911377018
10400,24.2952643727435
771,18.8435523961623
13047,18.7634965264407
12236,22.9274508826126
14228,23.1633222834516
12954,25.5320403888556
1235,23.6709301542543
10218,20.9486645104221
9836,18.3123794761573
4809,24.0489811828823
7553,26.9132106685426
9699,22.9868541998147
6939,23.6805371908703
5761,24.5640533236427
16199,22.4783986447876
2989,25.7242684161871
15458,20.0557664434275
11769,24.2576559767914
5609,18.8698586072888
13007,23.4365697102662
7112,24.4698111591537
9372,24.2573965380094
8462,25.4170876263277
6578,22.032008264458
